2026-02-25 21:21:01,682 | INFO | trading_bot | SERVER STARTING...
2026-02-26 23:16:25,834 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-26 23:16:25,835 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-26 23:16:42,164 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:16:42,167 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'sell', 'secret': 'my_secret'}
2026-02-26 23:16:42,167 | INFO | trading_bot | Signal received: sell ESPUSDT.P
2026-02-26 23:16:42,169 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 75.0, 'short_size': 150.0, 'cycle_number': 3, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772140602.1678298}
2026-02-26 23:16:42,170 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-02-26 23:16:42,170 | INFO | trading_bot | Averaging LONG +25.0 USDT
2026-02-26 23:16:43,271 | INFO | trading_bot | Averaging SHORT +112.5 USDT
2026-02-26 23:16:44,383 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-26 23:16:44,384 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-26 23:17:12,641 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:12,642 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'buy', 'secret': 'my_secret'}
2026-02-26 23:17:12,642 | INFO | trading_bot | Signal received: buy ESPUSDT.P
2026-02-26 23:17:12,643 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772140632.6425989}
2026-02-26 23:17:12,644 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-02-26 23:17:12,644 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:17:13,746 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 40, in execute
    self.exchange.open_market_position(symbol, "buy", delta_long)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-26 23:17:19,170 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:19,171 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'buy', 'secret': 'my_secret'}
2026-02-26 23:17:19,171 | INFO | trading_bot | Signal received: buy ESPUSDT.P
2026-02-26 23:17:19,172 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772140639.1716452}
2026-02-26 23:17:19,173 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-02-26 23:17:19,173 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:17:20,292 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 40, in execute
    self.exchange.open_market_position(symbol, "buy", delta_long)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-26 23:17:25,721 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:25,722 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'buy', 'secret': 'my_secret'}
2026-02-26 23:17:25,722 | INFO | trading_bot | Signal received: buy ESPUSDT.P
2026-02-26 23:17:25,723 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772140645.7224455}
2026-02-26 23:17:25,723 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-02-26 23:17:25,724 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:17:26,839 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 40, in execute
    self.exchange.open_market_position(symbol, "buy", delta_long)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-26 23:17:32,258 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:32,258 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'buy', 'secret': 'my_secret'}
2026-02-26 23:17:32,259 | INFO | trading_bot | Signal received: buy ESPUSDT.P
2026-02-26 23:17:32,260 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772140652.259218}
2026-02-26 23:17:32,260 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-02-26 23:17:32,260 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:17:33,380 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 40, in execute
    self.exchange.open_market_position(symbol, "buy", delta_long)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-26 23:17:34,223 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:34,224 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'buy', 'secret': 'my_secret'}
2026-02-26 23:17:34,225 | INFO | trading_bot | Signal received: buy ESPUSDT.P
2026-02-26 23:17:34,225 | WARNING | trading_bot | Cooldown active: signal ignored for ESPUSDT
2026-02-26 23:17:50,067 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:50,068 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'sell', 'secret': 'my_secret'}
2026-02-26 23:17:50,068 | INFO | trading_bot | Signal received: sell ESPUSDT.P
2026-02-26 23:17:50,069 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772140670.0688972}
2026-02-26 23:17:50,070 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-02-26 23:17:50,070 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:17:51,392 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 40, in execute
    self.exchange.open_market_position(symbol, "buy", delta_long)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-26 23:17:56,809 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:17:56,809 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'sell', 'secret': 'my_secret'}
2026-02-26 23:17:56,810 | INFO | trading_bot | Signal received: sell ESPUSDT.P
2026-02-26 23:17:56,811 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772140676.8103042}
2026-02-26 23:17:56,812 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-02-26 23:17:56,812 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:17:57,925 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 40, in execute
    self.exchange.open_market_position(symbol, "buy", delta_long)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-26 23:18:03,352 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-26 23:18:03,353 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'sell', 'secret': 'my_secret'}
2026-02-26 23:18:03,353 | INFO | trading_bot | Signal received: sell ESPUSDT.P
2026-02-26 23:18:03,354 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772140683.3534954}
2026-02-26 23:18:03,355 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-02-26 23:18:03,355 | INFO | trading_bot | Averaging LONG +225.0 USDT
2026-02-26 23:18:04,726 | INFO | trading_bot | Averaging SHORT +75.0 USDT
2026-02-26 23:18:06,070 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-26 23:18:06,070 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-27 20:37:03,539 | INFO | trading_bot | SERVER STARTING...
2026-02-27 20:37:03,539 | INFO | trading_bot | STEP 1: Reading env variables
2026-02-27 20:37:03,540 | INFO | trading_bot | STEP 2: Creating strategy config
2026-02-27 20:37:03,540 | INFO | trading_bot | STEP 3: Creating registry
2026-02-27 20:37:03,548 | INFO | trading_bot | STEP 4: Creating exchange
2026-02-27 20:37:04,727 | INFO | trading_bot | STEP 5: Creating execution engine
2026-02-27 20:37:04,727 | INFO | trading_bot | STEP 6: Initialization complete
2026-02-27 20:38:24,880 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-27 20:38:24,881 | INFO | trading_bot | Webhook payload: {'symbol': 'ESPUSDT.P', 'side': 'buy', 'secret': 'my_secret'}
2026-02-27 20:38:24,881 | INFO | trading_bot | Signal received: buy ESPUSDT.P
2026-02-27 20:38:24,883 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'DOWN', 'long_size': 300.0, 'short_size': 225.0, 'cycle_number': 4, 'blocked': True, 'last_signal': 'buy', 'last_signal_time': 1772217504.8819826}
2026-02-27 20:38:24,883 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-02-27 20:38:24,883 | INFO | trading_bot | Averaging LONG +300.0 USDT
2026-02-27 20:38:26,602 | INFO | trading_bot | Averaging SHORT +225.0 USDT
2026-02-27 20:38:27,694 | ERROR | trading_bot | Unhandled exception in webhook
Traceback (most recent call last):
  File "C:\Users\Саша\Desktop\trading_bot\webhook_server.py", line 96, in webhook
    engine.execute(symbol, side, state)
    ~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\execution_engine.py", line 44, in execute
    self.exchange.open_market_position(symbol, "sell", delta_short)
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 90, in open_market_position
    return self.place_market_order(symbol, side, quantity)
           ~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\exchange\binance_exchange.py", line 47, in place_market_order
    return self.client.futures_create_order(
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        symbol=symbol,
        ^^^^^^^^^^^^^^
    ...<3 lines>...
        positionSide="LONG" if side.lower() == "buy" else "SHORT"
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 7951, in futures_create_order
    return self._request_futures_api("post", "order", True, data=params)
           ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 144, in _request_futures_api
    return self._request(method, uri, signed, force_params, **kwargs)
           ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 107, in _request
    return self._handle_response(self.response)
           ~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^
  File "C:\Users\Саша\Desktop\trading_bot\venv\Lib\site-packages\binance\client.py", line 116, in _handle_response
    raise BinanceAPIException(response, response.status_code, response.text)
binance.exceptions.BinanceAPIException: APIError(code=-2019): Margin is insufficient.
2026-02-27 20:57:20,984 | INFO | trading_bot | SERVER STARTING...
2026-02-27 20:57:20,984 | INFO | trading_bot | STEP 1: Reading env variables
2026-02-27 20:57:20,984 | INFO | trading_bot | STEP 2: Creating strategy config
2026-02-27 20:57:20,985 | INFO | trading_bot | STEP 3: Creating registry
2026-02-27 20:57:20,985 | INFO | trading_bot | STEP 4: Creating exchange
2026-02-27 20:57:22,043 | INFO | trading_bot | STEP 5: Creating execution engine
2026-02-27 20:57:22,043 | INFO | trading_bot | STEP 6: Initialization complete
2026-02-27 21:00:19,818 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-27 21:00:19,819 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
2026-02-27 21:00:19,820 | INFO | trading_bot | Signal received: buy ESPUSDT
2026-02-27 21:00:19,821 | INFO | trading_bot | Executing order for ESPUSDT | side=buy | state={'cycle_active': True, 'bias': 'UP', 'long_size': 25, 'short_size': 12.5, 'cycle_number': 1, 'blocked': False, 'last_signal': 'buy', 'last_signal_time': 1772218819.8202465}
2026-02-27 21:00:19,822 | INFO | trading_bot | --- EXECUTION ESPUSDT | buy ---
2026-02-27 21:00:19,822 | INFO | trading_bot | Starting new cycle with hedge
2026-02-27 21:00:19,823 | INFO | trading_bot | Opening SHORT 12.5 USDT
2026-02-27 21:00:21,476 | INFO | trading_bot | Opening LONG 25 USDT
2026-02-27 21:00:22,797 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-27 21:00:23,088 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-27 21:04:40,352 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-27 21:04:40,353 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'sell'}
2026-02-27 21:04:40,353 | INFO | trading_bot | Signal received: sell ESPUSDT
2026-02-27 21:04:40,355 | INFO | trading_bot | Executing order for ESPUSDT | side=sell | state={'cycle_active': True, 'bias': 'UP', 'long_size': 37.5, 'short_size': 50.0, 'cycle_number': 2, 'blocked': False, 'last_signal': 'sell', 'last_signal_time': 1772219080.353658}
2026-02-27 21:04:40,355 | INFO | trading_bot | --- EXECUTION ESPUSDT | sell ---
2026-02-27 21:04:40,355 | INFO | trading_bot | Averaging LONG +12.5 USDT
2026-02-27 21:04:41,913 | INFO | trading_bot | Averaging SHORT +37.5 USDT
2026-02-27 21:04:43,218 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-27 21:04:43,485 | INFO | trading_bot | Execution complete for ESPUSDT
2026-02-27 21:11:37,245 | INFO | trading_bot | SERVER STARTING...
2026-02-27 21:11:37,245 | INFO | trading_bot | STEP 1: Reading env variables
2026-02-27 21:11:37,245 | INFO | trading_bot | STEP 2: Creating strategy config
2026-02-27 21:11:37,245 | INFO | trading_bot | STEP 3: Creating registry
2026-02-27 21:11:37,246 | INFO | trading_bot | STEP 4: Creating exchange
2026-02-27 21:11:38,307 | INFO | trading_bot | STEP 5: Creating execution engine
2026-02-27 21:11:38,307 | INFO | trading_bot | STEP 6: Initialization complete
2026-02-27 21:11:56,907 | INFO | trading_bot | Incoming webhook request: token=my_token
2026-02-27 21:11:56,907 | INFO | trading_bot | Webhook payload: {'secret': 'my_secret', 'symbol': 'ESPUSDT', 'side': 'buy'}
